form,filingDate,items,accessionNumber,primaryDocument,size,primaryDocDescription,final_cik,breach_date,days,treated,is502
8-K,2017-04-27,"2.02,7.01,9.01",0000908937-17-000013,siri-20170331x8xk.htm,415767,8-K,908937,2016-11-15,163,0,False
8-K,2017-02-02,"2.02,7.01,9.01",0000908937-17-000007,siri-20161231x8xk.htm,612383,8-K,908937,2016-11-15,79,0,False
8-K,2017-01-05,"2.02,9.01",0000908937-17-000003,siri-201701058xk.htm,86483,8-K,908937,2016-11-15,51,0,False
8-K,2017-05-25,8.01,0000908937-17-000017,siri-201705258xk.htm,28598,8-K,908937,2016-12-04,172,0,False
8-K,2017-05-19,5.07,0000930413-17-002176,c88441_8k.htm,40949,,908937,2016-12-04,166,0,False
8-K,2017-04-27,"2.02,7.01,9.01",0000908937-17-000013,siri-20170331x8xk.htm,415767,8-K,908937,2016-12-04,144,0,False
8-K,2017-02-02,"2.02,7.01,9.01",0000908937-17-000007,siri-20161231x8xk.htm,612383,8-K,908937,2016-12-04,60,0,False
8-K,2017-01-05,"2.02,9.01",0000908937-17-000003,siri-201701058xk.htm,86483,8-K,908937,2016-12-04,32,0,False
8-K,2017-06-09,"7.01,9.01",0000908937-17-000019,a8-k6917.htm,56418,8-K,908937,2016-12-19,172,0,False
8-K,2017-05-25,8.01,0000908937-17-000017,siri-201705258xk.htm,28598,8-K,908937,2016-12-19,157,0,False
8-K,2017-05-19,5.07,0000930413-17-002176,c88441_8k.htm,40949,,908937,2016-12-19,151,0,False
8-K,2017-04-27,"2.02,7.01,9.01",0000908937-17-000013,siri-20170331x8xk.htm,415767,8-K,908937,2016-12-19,129,0,False
8-K,2017-02-02,"2.02,7.01,9.01",0000908937-17-000007,siri-20161231x8xk.htm,612383,8-K,908937,2016-12-19,45,0,False
8-K,2017-01-05,"2.02,9.01",0000908937-17-000003,siri-201701058xk.htm,86483,8-K,908937,2016-12-19,17,0,False
8-K,2017-07-05,"1.01,2.03,8.01,9.01",0001193125-17-222092,d419253d8k.htm,941360,8-K,908937,2017-01-06,180,0,False
8-K,2017-06-09,"7.01,9.01",0000908937-17-000019,a8-k6917.htm,56418,8-K,908937,2017-01-06,154,0,False
8-K,2017-05-25,8.01,0000908937-17-000017,siri-201705258xk.htm,28598,8-K,908937,2017-01-06,139,0,False
8-K,2017-05-19,5.07,0000930413-17-002176,c88441_8k.htm,40949,,908937,2017-01-06,133,0,False
8-K,2017-04-27,"2.02,7.01,9.01",0000908937-17-000013,siri-20170331x8xk.htm,415767,8-K,908937,2017-01-06,111,0,False
8-K,2017-02-02,"2.02,7.01,9.01",0000908937-17-000007,siri-20161231x8xk.htm,612383,8-K,908937,2017-01-06,27,0,False
8-K,2017-07-05,"1.01,2.03,8.01,9.01",0001193125-17-222092,d419253d8k.htm,941360,8-K,908937,2017-01-25,161,0,False
8-K,2017-06-09,"7.01,9.01",0000908937-17-000019,a8-k6917.htm,56418,8-K,908937,2017-01-25,135,0,False
8-K,2017-05-25,8.01,0000908937-17-000017,siri-201705258xk.htm,28598,8-K,908937,2017-01-25,120,0,False
8-K,2017-05-19,5.07,0000930413-17-002176,c88441_8k.htm,40949,,908937,2017-01-25,114,0,False
8-K,2017-04-27,"2.02,7.01,9.01",0000908937-17-000013,siri-20170331x8xk.htm,415767,8-K,908937,2017-01-25,92,0,False
8-K,2017-02-02,"2.02,7.01,9.01",0000908937-17-000007,siri-20161231x8xk.htm,612383,8-K,908937,2017-01-25,8,0,False
8-K,2018-01-31,"2.02,7.01,9.01",0000908937-18-000012,siri-20171231x8xk.htm,614818,8-K,908937,2017-08-06,178,0,False
8-K,2018-01-23,5.02,0000908937-18-000008,siri-20180123x8xk.htm,27741,8-K,908937,2017-08-06,170,0,True
8-K,2018-01-11,"5.02,9.01",0000908937-18-000005,siri-20180111x8xk.htm,235949,8-K,908937,2017-08-06,158,0,True
8-K,2018-01-10,"2.02,9.01",0000908937-18-000003,siri-20180110x8xk.htm,88658,8-K,908937,2017-08-06,157,0,False
8-K,2017-12-15,8.01,0000908937-17-000043,siri-20171215.htm,29415,8-K,908937,2017-08-06,131,0,False
8-K,2017-10-25,"2.02,7.01,9.01",0000908937-17-000039,siri-20170930x8xk.htm,610294,8-K,908937,2017-08-06,80,0,False
8-K,2017-09-01,1.02,0001193125-17-275643,d454029d8k.htm,13998,8-K,908937,2017-08-06,26,0,False
8-K,2017-08-16,"1.01,2.03,8.01,9.01",0000908937-17-000035,siri-20170816.htm,42030,8-K,908937,2017-08-06,10,0,False
8-K,2018-01-31,"2.02,7.01,9.01",0000908937-18-000012,siri-20171231x8xk.htm,614818,8-K,908937,2017-09-18,135,0,False
8-K,2018-01-23,5.02,0000908937-18-000008,siri-20180123x8xk.htm,27741,8-K,908937,2017-09-18,127,0,True
8-K,2018-01-11,"5.02,9.01",0000908937-18-000005,siri-20180111x8xk.htm,235949,8-K,908937,2017-09-18,115,0,True
8-K,2018-01-10,"2.02,9.01",0000908937-18-000003,siri-20180110x8xk.htm,88658,8-K,908937,2017-09-18,114,0,False
8-K,2017-12-15,8.01,0000908937-17-000043,siri-20171215.htm,29415,8-K,908937,2017-09-18,88,0,False
8-K,2017-10-25,"2.02,7.01,9.01",0000908937-17-000039,siri-20170930x8xk.htm,610294,8-K,908937,2017-09-18,37,0,False
8-K,2014-01-31,8.01,0001140361-14-004035,form8k.htm,113627,ESSEX PROPERTY TRUST INC 8-K 1-30-2014,920522,2013-08-13,171,0,False
8-K,2014-01-31,"2.02,9.01",0001140361-14-004030,form8k.htm,4481498,"ESSEX PROPERTY TRUST, INC 8-K 1-30-2014 (EARNINGS RELEASE)",920522,2013-08-13,171,0,False
8-K,2014-01-31,"1.01,2.03,5.02,9.01",0001140361-14-003902,form8k.htm,348811,"ESSEX PROPERTY TRUST, INC 8-K 1-27-2014",920522,2013-08-13,171,0,True
8-K,2013-12-20,"1.01,9.01",0001140361-13-047112,form8k.htm,1287222,"ESSEX PROPERTY TRUST, INC 8-K 12-19-2013",920522,2013-08-13,129,0,False
8-K,2013-12-19,"8.01,9.01",0001140361-13-046875,form8k.htm,2163238,ESSEX PROPERTY TRUST INC 8-K 12-19-2013,920522,2013-08-13,128,0,False
8-K,2013-12-12,"1.01,9.01",0001140361-13-045903,from8k.htm,676458,ESSEX PROPERTY TRUST INC 8-K 12-10-2013,920522,2013-08-13,121,0,False
8-K,2013-12-10,"8.01,9.01",0001140361-13-045413,form8k.htm,32799,"ESSEX PROPERTY TRUST, INC 8-K 12-9-2013",920522,2013-08-13,119,0,False
8-K,2013-11-13,"7.01,9.01",0001140361-13-041957,form8k.htm,17728122,ESSEX PROPERTY TRUST INC 8-K 11-12-2013,920522,2013-08-13,92,0,False
8-K,2013-11-01,"2.02,9.01",0001140361-13-040169,form8k.htm,3554985,ESSEX PROPERTY TRUST INC 8-K 9-30-2013,920522,2013-08-13,80,0,False
8-K,2022-08-17,"1.01,2.03,9.01",0001140361-22-029959,brhc10040908_8k.htm,201572,8-K,943452,2022-03-15,155,0,False
8-K,2022-08-05,"2.02,7.01,9.01",0001628280-22-021232,wab-20220805.htm,7476611,8-K,943452,2022-03-15,143,0,False
8-K,2022-07-27,"8.01,9.01",0001140361-22-027066,brhc10040013_8k.htm,265269,8-K,943452,2022-03-15,134,0,False
8-K,2022-07-25,8.01,0001140361-22-026852,brhc10039870_8k.htm,165850,8-K,943452,2022-03-15,132,0,False
8-K,2022-07-01,"5.02,9.01",0001140361-22-024697,brhc10039263_8k.htm,180352,8-K,943452,2022-03-15,108,0,True
8-K,2022-06-15,8.01,0001140361-22-022980,brhc10038753_8k.htm,161225,8-K,943452,2022-03-15,92,0,False
8-K,2022-05-24,"5.02,5.07",0001140361-22-020352,brhc10038011_8k.htm,179251,8-K,943452,2022-03-15,70,0,True
8-K,2022-04-27,"2.02,7.01,9.01",0001628280-22-010674,wab-20220427.htm,4520790,8-K,943452,2022-03-15,43,0,False
8-K,2022-04-06,"5.02,9.01",0001140361-22-013268,brhc10036113_8k.htm,394800,8-K,943452,2022-03-15,22,0,True
8-K,2024-02-27,"2.02,9.01",0001000228-24-000008,hsic-20240227.htm,636446,HENRY SCHEIN 4Q 2023 QUARTERLY 8-K,1000228,2023-09-27,153,0,False
8-K,2023-12-18,"5.02,9.01",0001193125-23-297629,d27795d8k.htm,241958,8-K,1000228,2023-09-27,82,0,True
8-K,2023-11-16,"3.01,5.02,9.01",0001193125-23-278944,d297418d8k.htm,292727,8-K,1000228,2023-09-27,50,0,True
8-K,2023-11-13,"2.02,9.01",0001000228-23-000046,hsic-20231113.htm,501016,HENRY SCHEIN 3Q 2023 QUARTERLY 8-K,1000228,2023-09-27,47,0,False
8-K,2023-11-02,"8.01,9.01",0001193125-23-269356,d502600d8k.htm,173423,8-K,1000228,2023-09-27,36,0,False
8-K,2023-10-24,"7.01,9.01",0001193125-23-261152,d559192d8k.htm,143854,8-K,1000228,2023-09-27,27,0,False
8-K,2023-10-16,"7.01,9.01",0001193125-23-256465,d489139d8k.htm,175455,8-K,1000228,2023-09-27,19,0,False
8-K,2023-08-08,"1.01,3.02,5.02,7.01,8.01",0001104659-23-088620,tm2323111d2_8k.htm,7632510,FORM 8-K,1001082,2023-02-22,167,1,True
8-K,2023-06-23,"5.02,9.01",0001001082-23-000031,dish-20230619x8k.htm,303545,8-K,1001082,2023-02-22,121,1,True
8-K,2023-05-01,5.07,0001001082-23-000018,dish-20230428x8k.htm,312124,8-K,1001082,2023-02-22,68,1,False
8-K,2023-02-28,8.01,0001558370-23-002254,dish-20230223x8k.htm,304481,8-K,1001082,2023-02-22,6,1,False
8-K,2023-11-13,"5.02,7.01,9.01",0001104659-23-116755,tm2323753d3_8k.htm,227217,FORM 8-K,1001082,2023-05-17,180,1,True
8-K,2023-11-06,5.02,0001104659-23-114464,tm2329920d1_8k.htm,206408,FORM 8-K,1001082,2023-05-17,173,1,True
8-K,2023-10-19,1.01,0001001082-23-000037,dish-20231015x8k.htm,267239,8-K,1001082,2023-05-17,155,1,False
8-K,2023-10-03,"1.01,5.02,8.01,9.01",0001104659-23-106153,tm2326296d1_8k.htm,1215985,FORM 8-K,1001082,2023-05-17,139,1,True
8-K,2023-10-02,"8.01,9.01",0001001082-23-000034,dish-20230929x8k.htm,1083949,8-K,1001082,2023-05-17,138,1,False
8-K,2023-08-08,"1.01,3.02,5.02,7.01,8.01",0001104659-23-088620,tm2323111d2_8k.htm,7632510,FORM 8-K,1001082,2023-05-17,83,1,True
8-K,2023-06-23,"5.02,9.01",0001001082-23-000031,dish-20230619x8k.htm,303545,8-K,1001082,2023-05-17,37,1,True
8-K,2023-08-24,"5.02,9.01",0001001250-23-000119,el-20230822.htm,155944,8-K,1001250,2023-05-01,115,0,True
8-K,2023-08-18,"2.02,8.01,9.01",0001001250-23-000110,el-20230817.htm,847196,8-K,1001250,2023-05-01,109,0,False
8-K,2023-07-19,"8.01,9.01",0001140361-23-035105,brhc20056073_8k.htm,183004,8-K,1001250,2023-05-01,79,0,False
8-K,2023-05-12,"1.01,8.01,9.01",0001104659-23-059812,tm2315598d1_8k.htm,935112,FORM 8-K,1001250,2023-05-01,11,0,False
8-K,2023-05-03,"2.02,8.01,9.01",0001001250-23-000052,el-20230502.htm,855799,8-K,1001250,2023-05-01,2,0,False
8-K,2023-11-21,"5.07,9.01",0001001250-23-000233,el-20231117.htm,174140,8-K,1001250,2023-05-30,175,0,False
8-K,2023-11-01,"2.02,9.01",0001001250-23-000175,el-20231101.htm,641269,8-K,1001250,2023-05-30,155,0,False
8-K,2023-08-24,"5.02,9.01",0001001250-23-000119,el-20230822.htm,155944,8-K,1001250,2023-05-30,86,0,True
8-K,2023-08-18,"2.02,8.01,9.01",0001001250-23-000110,el-20230817.htm,847196,8-K,1001250,2023-05-30,80,0,False
8-K,2023-07-19,"8.01,9.01",0001140361-23-035105,brhc20056073_8k.htm,183004,8-K,1001250,2023-05-30,50,0,False
8-K,2023-11-21,"5.07,9.01",0001001250-23-000233,el-20231117.htm,174140,8-K,1001250,2023-07-11,133,0,False
8-K,2023-11-01,"2.02,9.01",0001001250-23-000175,el-20231101.htm,641269,8-K,1001250,2023-07-11,113,0,False
8-K,2023-08-24,"5.02,9.01",0001001250-23-000119,el-20230822.htm,155944,8-K,1001250,2023-07-11,44,0,True
8-K,2023-08-18,"2.02,8.01,9.01",0001001250-23-000110,el-20230817.htm,847196,8-K,1001250,2023-07-11,38,0,False
8-K,2023-07-19,"8.01,9.01",0001140361-23-035105,brhc20056073_8k.htm,183004,8-K,1001250,2023-07-11,8,0,False
8-K,2023-06-29,5.02,0001041061-23-000033,yum-20230627.htm,156665,8-K,1041061,2023-01-13,167,0,True
8-K,2023-05-24,5.07,0001041061-23-000028,yum-20230518.htm,210410,8-K,1041061,2023-01-13,131,0,False
8-K,2023-05-03,"2.02,9.01",0001041061-23-000014,yum-20230503.htm,1650629,8-K,1041061,2023-01-13,110,0,False
8-K,2023-02-08,"2.02,9.01",0001041061-23-000003,yum-20230208.htm,1959374,8-K,1041061,2023-01-13,26,0,False
8-K,2023-01-19,8.01,0001104659-23-004769,tm233852d1_8k.htm,198410,FORM 8-K,1041061,2023-01-13,6,0,False
8-K,2011-09-28,"5.03,5.07,9.01",0000950123-11-087358,c22694e8vk.htm,282424,FORM 8-K,1048911,2011-05-01,150,0,False
8-K,2011-09-22,"2.02,9.01",0000950123-11-085924,c22611e8vk.htm,155866,FORM 8-K,1048911,2011-05-01,144,0,False
8-K,2011-06-22,"2.02,9.01",0000950123-11-060656,c18960e8vk.htm,223478,FORM 8-K,1048911,2011-05-01,52,0,False
8-K,2014-04-24,"2.02,9.01",0001193125-14-155717,d715184d8k.htm,2167148,8-K,1051470,2013-10-31,175,0,False
8-K,2014-04-15,"1.01,2.03,9.01",0001193125-14-144236,d713338d8k.htm,764825,FORM 8-K,1051470,2013-10-31,166,0,False
8-K,2014-04-02,"1.01,7.01,8.01,9.01",0001193125-14-128267,d703705d8k.htm,275547,8-K,1051470,2013-10-31,153,0,False
8-K,2014-02-26,"5.02,9.01",0001193125-14-069855,d685453d8k.htm,95612,FORM 8-K,1051470,2013-10-31,118,0,True
8-K,2014-02-21,"5.02,7.01,9.01",0001193125-14-062781,d681431d8k.htm,181704,FORM 8-K,1051470,2013-10-31,113,0,True
8-K,2014-01-22,"2.02,9.01",0001051470-14-000004,q420138-k.htm,2065648,FORM 8-K,1051470,2013-10-31,83,0,False
8-K,2014-01-21,"1.01,9.01",0001193125-14-016043,d660442d8k.htm,95745,8-K,1051470,2013-10-31,82,0,False
8-K/A,2014-01-21,"2.01,9.01",0001445305-14-000094,proformas8-ka.htm,595555,FORM 8-K/A,1051470,2013-10-31,82,0,False
8-K,2014-01-06,"8.01,9.01",0001193125-14-003046,d654271d8k.htm,153298,FORM 8-K,1051470,2013-10-31,67,0,False
8-K,2014-01-06,"1.01,2.03,8.01,9.01",0001193125-14-002875,d652145d8k.htm,455078,FORM 8-K,1051470,2013-10-31,67,0,False
8-K,2013-12-16,"7.01,9.01",0001193125-13-474733,d645183d8k.htm,151044,FORM 8-K,1051470,2013-10-31,46,0,False
8-K,2013-12-16,"2.01,8.01,9.01",0001193125-13-474675,d645192d8k.htm,152354,8-K,1051470,2013-10-31,46,0,False
8-K,2014-04-24,"2.02,9.01",0001193125-14-155717,d715184d8k.htm,2167148,8-K,1051470,2013-11-19,156,0,False
8-K,2014-04-15,"1.01,2.03,9.01",0001193125-14-144236,d713338d8k.htm,764825,FORM 8-K,1051470,2013-11-19,147,0,False
8-K,2014-04-02,"1.01,7.01,8.01,9.01",0001193125-14-128267,d703705d8k.htm,275547,8-K,1051470,2013-11-19,134,0,False
8-K,2014-02-26,"5.02,9.01",0001193125-14-069855,d685453d8k.htm,95612,FORM 8-K,1051470,2013-11-19,99,0,True
8-K,2014-02-21,"5.02,7.01,9.01",0001193125-14-062781,d681431d8k.htm,181704,FORM 8-K,1051470,2013-11-19,94,0,True
8-K,2014-01-22,"2.02,9.01",0001051470-14-000004,q420138-k.htm,2065648,FORM 8-K,1051470,2013-11-19,64,0,False
8-K,2014-01-21,"1.01,9.01",0001193125-14-016043,d660442d8k.htm,95745,8-K,1051470,2013-11-19,63,0,False
8-K/A,2014-01-21,"2.01,9.01",0001445305-14-000094,proformas8-ka.htm,595555,FORM 8-K/A,1051470,2013-11-19,63,0,False
8-K,2014-01-06,"8.01,9.01",0001193125-14-003046,d654271d8k.htm,153298,FORM 8-K,1051470,2013-11-19,48,0,False
8-K,2014-01-06,"1.01,2.03,8.01,9.01",0001193125-14-002875,d652145d8k.htm,455078,FORM 8-K,1051470,2013-11-19,48,0,False
8-K,2013-12-16,"7.01,9.01",0001193125-13-474733,d645183d8k.htm,151044,FORM 8-K,1051470,2013-11-19,27,0,False
8-K,2013-12-16,"2.01,8.01,9.01",0001193125-13-474675,d645192d8k.htm,152354,8-K,1051470,2013-11-19,27,0,False
8-K,2020-07-29,"5.02,9.01",0001206774-20-002232,ctsh3788061-8k.htm,294289,CURRENT REPORT,1058290,2020-04-09,111,0,True
8-K,2020-07-29,"2.02,7.01,9.01",0001058290-20-000047,ctsh-20200729.htm,4120996,8-K,1058290,2020-04-09,111,0,False
8-K,2020-06-05,5.07,0001058290-20-000038,ctsh-20200602.htm,237025,8-K,1058290,2020-04-09,57,0,False
8-K,2020-05-07,"2.02,7.01,9.01",0001058290-20-000029,ctsh-20200507.htm,3764521,8-K,1058290,2020-04-09,28,0,False
8-K,2020-04-20,7.01,0001058290-20-000022,ctsh-20200418.htm,197959,8-K,1058290,2020-04-09,11,0,False
8-K,2014-02-06,"2.02,9.01",0001060391-14-000004,form8-kq42013.htm,838165,8-K,1060391,2013-08-10,180,0,False
8-K,2013-12-13,"8.01,9.01",0001060391-13-000048,a8-ksettlementofseinfeldca.htm,262231,8-K,1060391,2013-08-10,125,0,False
8-K,2013-10-31,"2.02,8.01,9.01",0001060391-13-000044,form8-kq32013.htm,904559,8-K,1060391,2013-08-10,82,0,False
8-K,2013-10-10,"5.02,9.01",0001060391-13-000038,a8-kcooretirementannouncme.htm,68737,8-K,1060391,2013-08-10,61,0,True
8-K,2013-08-26,"5.02,8.01,9.01",0001060391-13-000035,form8-knewboardmembers8x23.htm,66179,8-K,1060391,2013-08-10,16,0,True
8-K,2014-02-12,5.02,0001060391-14-000007,a8-kwickhamresignation2x11.htm,27496,8-K,1060391,2013-08-26,170,0,True
8-K,2014-02-06,"2.02,9.01",0001060391-14-000004,form8-kq42013.htm,838165,8-K,1060391,2013-08-26,164,0,False
8-K,2013-12-13,"8.01,9.01",0001060391-13-000048,a8-ksettlementofseinfeldca.htm,262231,8-K,1060391,2013-08-26,109,0,False
8-K,2013-10-31,"2.02,8.01,9.01",0001060391-13-000044,form8-kq32013.htm,904559,8-K,1060391,2013-08-26,66,0,False
8-K,2013-10-10,"5.02,9.01",0001060391-13-000038,a8-kcooretirementannouncme.htm,68737,8-K,1060391,2013-08-26,45,0,True
8-K,2019-07-25,"2.02,8.01,9.01",0001060391-19-000029,form8kq22019.htm,1572964,8-K,1060391,2019-02-01,174,0,False
8-K,2019-05-17,5.07,0001060391-19-000022,form8-kshareholdervote.htm,90775,FORM 8-K,1060391,2019-02-01,105,0,False
8-K,2019-05-01,"5.02,9.01",0001193125-19-133178,d739771d8k.htm,51822,8-K,1060391,2019-02-01,89,0,True
8-K,2019-04-25,"2.02,9.01",0001060391-19-000016,form8-kq12019.htm,959333,,1060391,2019-02-01,83,0,False
8-K,2019-02-07,"2.02,9.01",0001060391-19-000006,form8-kq42018.htm,1921050,8-K,1060391,2019-02-01,6,0,False
8-K,2022-02-10,"2.02,7.01,9.01",0001060391-22-000006,rsg-20220210.htm,1175252,8-K,1060391,2021-09-20,143,0,False
8-K,2022-02-09,"7.01,9.01",0001193125-22-031959,d290172d8k.htm,969393,8-K,1060391,2021-09-20,142,0,False
8-K,2021-11-04,"8.01,9.01",0001193125-21-320162,d596044d8k.htm,588857,8-K,1060391,2021-09-20,45,0,False
8-K,2021-10-28,"2.02,7.01,9.01",0001060391-21-000043,rsg-20211028.htm,1157991,8-K,1060391,2021-09-20,38,0,False
8-K,2022-09-01,"1.01,2.03,9.01",0001104659-22-097012,tm2224887d1_8k.htm,464498,FORM 8-K,1060391,2022-04-09,145,0,False
8-K,2022-08-04,"2.02,7.01,9.01",0001060391-22-000021,rsg-20220804.htm,1250292,8-K,1060391,2022-04-09,117,0,False
8-K,2022-07-29,"8.01,9.01",0001060391-22-000016,rsg-20220727.htm,561516,8-K,1060391,2022-04-09,111,0,False
8-K,2022-05-18,5.07,0001193125-22-154026,d335060d8k.htm,178815,8-K,1060391,2022-04-09,39,0,False
8-K,2022-05-05,"2.02,9.01",0001060391-22-000013,rsg-20220505.htm,987420,8-K,1060391,2022-04-09,26,0,False
8-K,2022-05-04,"1.01,2.03,9.01",0001193125-22-140494,d215685d8k.htm,2658436,8-K,1060391,2022-04-09,25,0,False
8-K,2008-12-23,"1.01,3.03,9.01",0001091667-08-000208,body.htm,46120,CCI FORM 8K,1091667,2008-07-14,162,1,False
8-K,2008-12-15,"8.01,9.01",0001085475-08-000003,body.htm,60694,CCI FORM 8K,1091667,2008-07-14,154,1,False
8-K,2008-12-11,"5.02,8.01,9.01",0001091667-08-000201,body.htm,63232,CCI FORM 8-K,1091667,2008-07-14,150,1,True
8-K,2008-12-05,"5.02,9.01",0001091667-08-000197,body.htm,60255,CCI FORM 8-K,1091667,2008-07-14,144,1,True
8-K,2008-11-06,9.01,0001091667-08-000189,body.htm,1393270,CCI FORM 8K,1091667,2008-07-14,115,1,False
8-K,2008-11-03,"8.01,9.01",0001091667-08-000185,body.htm,79039,CCI FORM 8-K,1091667,2008-07-14,112,1,False
8-K,2008-10-17,"8.01,9.01",0001091667-08-000181,body.htm,63019,CCI FORM 8-K,1091667,2008-07-14,95,1,False
8-K,2008-10-02,"8.01,9.01",0001091667-08-000175,body.htm,76775,CCI FORM 8-K,1091667,2008-07-14,80,1,False
8-K,2008-09-30,"5.02,9.01",0001091667-08-000171,body.htm,317961,CCI FORM 8K,1091667,2008-07-14,78,1,True
8-K,2008-09-04,3.02,0001091667-08-000168,body.htm,31821,CCI FORM 8-K,1091667,2008-07-14,52,1,False
8-K,2008-08-05,"2.02,9.01",0001091667-08-000147,body.htm,1022487,CCI FORM 8-K,1091667,2008-07-14,22,1,False
8-K,2009-01-15,"8.01,9.01",0001091667-09-000007,body.htm,89094,CCI FORM 8K,1091667,2008-08-11,157,1,False
8-K,2009-01-14,5.02,0001091667-09-000003,body.htm,33214,CCI FORM 8K,1091667,2008-08-11,156,1,True
8-K,2008-12-23,"1.01,3.03,9.01",0001091667-08-000208,body.htm,46120,CCI FORM 8K,1091667,2008-08-11,134,1,False
8-K,2008-12-15,"8.01,9.01",0001085475-08-000003,body.htm,60694,CCI FORM 8K,1091667,2008-08-11,126,1,False
8-K,2008-12-11,"5.02,8.01,9.01",0001091667-08-000201,body.htm,63232,CCI FORM 8-K,1091667,2008-08-11,122,1,True
8-K,2008-12-05,"5.02,9.01",0001091667-08-000197,body.htm,60255,CCI FORM 8-K,1091667,2008-08-11,116,1,True
8-K,2008-11-06,9.01,0001091667-08-000189,body.htm,1393270,CCI FORM 8K,1091667,2008-08-11,87,1,False
8-K,2008-11-03,"8.01,9.01",0001091667-08-000185,body.htm,79039,CCI FORM 8-K,1091667,2008-08-11,84,1,False
8-K,2008-10-17,"8.01,9.01",0001091667-08-000181,body.htm,63019,CCI FORM 8-K,1091667,2008-08-11,67,1,False
8-K,2008-10-02,"8.01,9.01",0001091667-08-000175,body.htm,76775,CCI FORM 8-K,1091667,2008-08-11,52,1,False
8-K,2008-09-30,"5.02,9.01",0001091667-08-000171,body.htm,317961,CCI FORM 8K,1091667,2008-08-11,50,1,True
8-K,2008-09-04,3.02,0001091667-08-000168,body.htm,31821,CCI FORM 8-K,1091667,2008-08-11,24,1,False
8-K/A,2013-09-06,"2.01,9.01",0001091667-13-000153,chtrbresnan8-kaseptember20.htm,827706,8-K/A,1091667,2013-04-26,133,1,False
8-K,2013-08-06,"2.02,9.01",0001091667-13-000139,chtrq22013earnings8k.htm,919025,8-K,1091667,2013-04-26,102,1,False
8-K,2013-07-02,"1.01,2.01,2.03,7.01,9.01",0001091667-13-000125,chtr71138-k.htm,1458473,8-K,1091667,2013-04-26,67,1,False
8-K,2013-05-10,"8.01,9.01",0001091667-13-000096,chtr58138-k.htm,399506,8-K,1091667,2013-04-26,14,1,False
8-K,2013-05-07,"2.02,9.01",0001091667-13-000087,chtr33113-8k.htm,720455,8-K,1091667,2013-04-26,11,1,False
8-K,2013-05-03,"1.01,2.03,5.07,8.01,9.01",0001091667-13-000079,chtr53138k.htm,291017,8-K,1091667,2013-04-26,7,1,False
8-K,2013-05-02,5.02,0001091667-13-000058,chtr51138-k.htm,186843,8-K,1091667,2013-04-26,6,1,True
8-K,2014-05-09,"5.02,5.07",0001091667-14-000139,chtr59148k.htm,506255,8-K,1091667,2014-01-21,108,1,True
8-K,2014-04-28,"2.02,9.01",0001091667-14-000092,chtrq12014earnings8k.htm,1152625,8-K,1091667,2014-01-21,97,1,False
8-K,2014-04-28,"1.01,8.01,9.01",0001091667-14-000089,chtr425148k.htm,4052725,8-K,1091667,2014-01-21,97,1,False
8-K,2014-02-21,"2.02,9.01",0001091667-14-000079,chtrq42013earnings8k.htm,1324545,8-K,1091667,2014-01-21,31,1,False
8-K,2014-02-11,"8.01,9.01",0001091667-14-000069,chtr21120148k.htm,266508,8-K,1091667,2014-01-21,21,1,False
8-K,2014-01-22,"5.02,9.01",0001091667-14-000060,chtr11520148-k.htm,448194,8-K,1091667,2014-01-21,1,1,True
8-K,2015-03-18,5.07,0001091667-15-000054,chtr317158k.htm,479642,8-K,1091667,2014-09-30,169,1,False
8-K,2015-03-13,"5.02,9.01",0001091667-15-000051,chtr313158k.htm,655922,8-K,1091667,2014-09-30,164,1,True
8-K,2015-02-05,"2.02,9.01",0001091667-15-000039,chtrq42014earnings8k.htm,1435572,8-K,1091667,2014-09-30,128,1,False
8-K,2014-11-10,"1.01,2.03,8.01,9.01",0001091667-14-000221,chtr1105148k.htm,3240658,8-K,1091667,2014-09-30,41,1,False
8-K,2014-10-29,"8.01,9.01",0001091667-14-000208,chtr1029148ktransactions.htm,4076045,8-K,1091667,2014-09-30,29,1,False
8-K,2014-10-29,"2.02,9.01",0001091667-14-000207,chtrq32014earnings8k.htm,1360506,8-K,1091667,2014-09-30,29,1,False
8-K,2014-10-14,"1.01,9.01",0001091667-14-000196,chtr1008148k.htm,565437,8-K,1091667,2014-09-30,14,1,False
8-K,2023-05-01,"5.07,9.01",0001091667-23-000087,chtr-20230425.htm,1013705,8-K,1091667,2022-12-21,131,1,False
8-K,2023-04-28,"2.02,9.01",0001091667-23-000082,chtr-20230428.htm,1915642,8-K,1091667,2022-12-21,128,1,False
8-K,2023-04-21,"8.01,9.01",0001091667-23-000049,chtr-20230421.htm,1112633,8-K,1091667,2022-12-21,121,1,False
8-K,2023-04-06,7.01,0001091667-23-000044,chtr-20230406.htm,946278,8-K,1091667,2022-12-21,106,1,False
8-K,2023-03-29,"1.01,2.03,9.01",0001104659-23-038343,tm2310675d1_8k.htm,1307265,FORM 8-K,1091667,2022-12-21,98,1,False
