outcome_cik,final_cik,org_name,breach_date,treated,accession,filing_date,form,items,primary_doc,on_disk,win_lo,win_hi,submissions_cached
1501585,1501585,"Huntington Ingalls Industries, Inc.",2022-03-01,0,0001193125-21-013212,2021-01-21,8-K,"5.02,9.01",d116167d8k.htm,1,2020-03-01,2023-10-15,1
1501585,1501585,"Huntington Ingalls Industries, Inc.",2022-03-01,0,0001193125-20-321598,2020-12-18,8-K,"5.02,5.05,9.01",d95898d8k.htm,1,2020-03-01,2023-10-15,1
1501585,1501585,"Huntington Ingalls Industries, Inc.",2022-03-01,0,0001193125-20-068719,2020-03-10,8-K,"5.02,9.01",d885433d8k.htm,1,2020-03-01,2023-10-15,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001510295-19-000078,2019-06-25,8-K,5.02,mpc8-kofficerchanges62019.htm,1,2016-11-28,2019-10-05,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001510295-19-000007,2019-01-30,8-K,"5.02,9.01",mpc8-kjan2019.htm,1,2016-11-28,2019-10-05,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001510295-18-000225,2018-11-14,8-K,5.02,mpc8-knov82018.htm,1,2016-11-28,2019-10-05,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001193125-18-289740,2018-10-01,8-K,"1.02,2.01,2.03,5.02,5.03,7.01,9.01",d632978d8k.htm,1,2016-11-28,2019-10-05,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001510295-18-000146,2018-08-10,8-K,"5.02,8.01,9.01",mpc8-k8102018.htm,1,2016-11-28,2019-10-05,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001510295-17-000059,2017-06-05,8-K,"5.02,5.03,9.01",mpc8-kappointments.htm,1,2016-11-28,2019-10-05,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001510295-17-000028,2017-03-15,8-K,5.02,mpc8-kmarch152017.htm,1,2016-11-28,2019-10-05,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001510295-17-000019,2017-02-27,8-K/A,5.02,mpc8-kastice.htm,1,2016-11-28,2019-10-05,1
1510295,1510295,Marathon Petroleum Company LP,2018-11-28,0,0001510295-17-000011,2017-02-01,8-K,5.02,mpc8-kxstice.htm,1,2016-11-28,2019-10-05,1
1512673,1512673,"Block and Company, Inc.",2016-02-01,0,0001193125-16-695521,2016-08-29,8-K,"5.02,7.01,9.01",d240203d8k.htm,1,2014-02-01,2016-09-27,1
1512673,1512673,"Block and Company, Inc.",2016-02-01,0,0001193125-16-679281,2016-08-11,8-K,5.02,d193806d8k.htm,1,2014-02-01,2016-09-27,1
1512673,1512673,"Block and Company, Inc.",2016-02-01,0,0001193125-16-589702,2016-05-13,8-K,"5.02,8.01,9.01",d153714d8k.htm,1,2014-02-01,2016-09-27,1
1512673,1512673,"Block and Company, Inc.",2016-02-09,0,0001193125-16-695521,2016-08-29,8-K,"5.02,7.01,9.01",d240203d8k.htm,1,2014-02-09,2016-09-27,1
1512673,1512673,"Block and Company, Inc.",2016-02-09,0,0001193125-16-679281,2016-08-11,8-K,5.02,d193806d8k.htm,1,2014-02-09,2016-09-27,1
1512673,1512673,"Block and Company, Inc.",2016-02-09,0,0001193125-16-589702,2016-05-13,8-K,"5.02,8.01,9.01",d153714d8k.htm,1,2014-02-09,2016-09-27,1
1512673,1512673,"Block and Company, Inc.",2016-03-21,0,0001193125-16-731604,2016-10-05,8-K,5.02,d234517d8k.htm,1,2014-03-22,2016-11-09,1
1512673,1512673,"Block and Company, Inc.",2016-03-21,0,0001193125-16-695521,2016-08-29,8-K,"5.02,7.01,9.01",d240203d8k.htm,1,2014-03-22,2016-11-09,1
1512673,1512673,"Block and Company, Inc.",2016-03-21,0,0001193125-16-679281,2016-08-11,8-K,5.02,d193806d8k.htm,1,2014-03-22,2016-11-09,1
1512673,1512673,"Block and Company, Inc.",2016-03-21,0,0001193125-16-589702,2016-05-13,8-K,"5.02,8.01,9.01",d153714d8k.htm,1,2014-03-22,2016-11-09,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-24-029919,2024-02-09,8-K,5.02,d728712d8k.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-23-265109,2023-10-27,8-K/A,5.02,d557189d8ka.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-23-236904,2023-09-18,8-K,5.02,d479324d8k.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-23-196098,2023-07-27,8-K,"5.02,9.01",d539859d8k.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-23-185337,2023-07-11,8-K,5.02,d442940d8k.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-23-007182,2023-01-12,8-K,5.02,d449462d8k.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-22-115189,2022-04-22,8-K/A,5.02,d344135d8ka.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-22-106860,2022-04-15,8-K,5.02,d195404d8k.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-22-023529,2022-01-31,8-K,"1.01,2.01,2.03,3.02,5.02,7.01,9.01",d261416d8k.htm,1,2021-01-12,2024-03-20,1
1512673,1512673,Block Inc,2023-01-12,0,0001193125-21-155059,2021-05-07,8-K,5.02,d448286d8k.htm,1,2021-01-12,2024-03-20,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-22-044351,2022-04-08,8-K,5.02,tm2212244d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-22-004504,2022-01-14,8-K,"5.02,9.01",tm222862d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-21-154724,2021-12-30,8-K,5.02,tm2136531d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-21-129072,2021-10-22,8-K,5.02,tm2130856d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-21-117007,2021-09-17,8-K,5.02,tm2127949d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-21-101531,2021-08-06,8-K,5.02,tm2124374d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-21-048810,2021-04-09,8-K,5.02,tm2112658d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-21-035670,2021-03-12,8-K,"5.02,9.01",tm219494d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-20-132008,2020-12-03,8-K,5.02,tm2037694d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-20-074711,2020-06-18,8-K,5.02,tm2022965d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,"CrowdStrike Holdings, Inc.",2022-04-01,0,0001104659-20-045597,2020-04-10,8-K,5.02,tm2015654d1_8k.htm,1,2020-04-01,2022-11-11,1
1535527,1535527,CrowdStrike Holdings Inc.,2024-07-19,0,0001104659-23-028507,2023-03-03,8-K,"5.02,5.03,9.01",tm238330d1_8k.htm,1,2022-07-20,2025-01-15,1
1535527,1535527,CrowdStrike Holdings Inc.,2024-07-19,0,0001104659-23-005624,2023-01-23,8-K,5.02,tm234087d1_8k.htm,1,2022-07-20,2025-01-15,1
1543151,1543151,"Uber Technologies, Inc.",2019-10-28,0,0001552781-20-000209,2020-03-23,8-K,5.02,e20170_uber-8k.htm,1,2017-10-28,2020-04-25,1
1543151,1543151,"Uber Technologies, Inc.",2019-10-28,0,0001552781-20-000149,2020-02-19,8-K,"5.02,9.01",e20097_uber-8k.htm,1,2017-10-28,2020-04-25,1
1543151,1543151,"Uber Technologies, Inc.",2019-10-28,0,0001552781-19-000515,2019-12-26,8-K,5.02,e19531_uber-8k.htm,1,2017-10-28,2020-04-25,1
1543151,1543151,"Uber Technologies, Inc.",2019-10-28,0,0001193125-19-201404,2019-07-24,8-K,5.02,d778039d8k.htm,1,2017-10-28,2020-04-25,1
1543151,1543151,"Uber Technologies, Inc.",2019-10-28,0,0001193125-19-201403,2019-07-24,8-K,5.02,d778037d8k.htm,1,2017-10-28,2020-04-25,1
1543151,1543151,"Uber Technologies, Inc.",2019-10-28,0,0001552781-19-000277,2019-06-07,8-K,5.02,e19316_uber-8k.htm,1,2017-10-28,2020-04-25,1
1543151,1543151,"Uber Technologies, Inc.",2019-10-28,0,0001193125-19-157213,2019-05-24,8-K,5.02,d753156d8k.htm,1,2017-10-28,2020-04-25,1
1543151,1543151,"Uber Technologies, Inc.",2023-01-23,0,0001543151-23-000021,2023-08-01,8-K,"1.01,2.02,2.03,5.02,9.01",uber-20230728.htm,1,2021-01-23,2023-09-26,1
1543151,1543151,"Uber Technologies, Inc.",2023-01-23,0,0001552781-23-000316,2023-06-30,8-K,"5.02,9.01",e23297_uber-8k.htm,1,2021-01-23,2023-09-26,1
1543151,1543151,"Uber Technologies, Inc.",2023-01-23,0,0001552781-21-000144,2021-03-22,8-K,"5.02,9.01",e21165_uber-8k.htm,1,2021-01-23,2023-09-26,1
1543151,1543151,"Uber Technologies, Inc.",2023-03-31,0,0001543151-23-000021,2023-08-01,8-K,"1.01,2.02,2.03,5.02,9.01",uber-20230728.htm,1,2021-03-31,2023-09-27,1
1543151,1543151,"Uber Technologies, Inc.",2023-03-31,0,0001552781-23-000316,2023-06-30,8-K,"5.02,9.01",e23297_uber-8k.htm,1,2021-03-31,2023-09-27,1
1543151,1543151,"Uber Technologies, Inc.",2024-08-23,0,0001552781-25-000025,2025-02-07,8-K,5.02,e25038_uber-8k.htm,1,2022-08-24,2025-02-19,1
1543151,1543151,"Uber Technologies, Inc.",2024-08-23,0,0001552781-23-000451,2023-11-17,8-K,5.02,e23460_uber-8k.htm,1,2022-08-24,2025-02-19,1
1543151,1543151,"Uber Technologies, Inc.",2024-08-23,0,0001543151-23-000036,2023-11-07,8-K,"2.02,5.02,9.01",uber-20231107.htm,1,2022-08-24,2025-02-19,1
1543151,1543151,"Uber Technologies, Inc.",2024-08-23,0,0001552781-23-000389,2023-09-28,8-K,"5.02,9.01",e23399_uber-8k.htm,1,2022-08-24,2025-02-19,1
1543151,1543151,"Uber Technologies, Inc.",2024-08-23,0,0001543151-23-000021,2023-08-01,8-K,"1.01,2.02,2.03,5.02,9.01",uber-20230728.htm,1,2022-08-24,2025-02-19,1
1543151,1543151,"Uber Technologies, Inc.",2024-08-23,0,0001552781-23-000316,2023-06-30,8-K,"5.02,9.01",e23297_uber-8k.htm,1,2022-08-24,2025-02-19,1
1553023,1553023,"CyrusOne, Inc.",2017-10-18,0,0001553023-18-000090,2018-06-25,8-K,5.02,a8k180621.htm,1,2015-10-19,2018-07-07,1
1553023,1553023,"CyrusOne, Inc.",2017-10-18,0,0001553023-18-000025,2018-02-22,8-K,"2.02,5.02,7.01,9.01",a4thqtrpressreleasefebruar.htm,1,2015-10-19,2018-07-07,1
1553023,1553023,"CyrusOne, Inc.",2017-10-18,0,0001553023-16-000216,2016-12-02,8-K/A,"5.02,9.01",form8ka-gasa.htm,1,2015-10-19,2018-07-07,1
1553023,1553023,"CyrusOne, Inc.",2017-10-18,0,0001104659-16-153088,2016-10-31,8-K,"5.02,9.01",a16-20657_18k.htm,1,2015-10-19,2018-07-07,1
1564408,1564408,Snap Inc.,2022-03-01,0,0001193125-22-234696,2022-08-31,8-K,"2.02,2.05,5.02,7.01,9.01",d400240d8k.htm,1,2020-03-01,2023-03-07,1
1564408,1564408,Snap Inc.,2022-03-01,0,0001564590-22-026167,2022-07-21,8-K,"1.01,2.02,5.02,5.03,5.07,8.01,9.01",snap-8k_20220719.htm,1,2020-03-01,2023-03-07,1
1564408,1564408,Snap Inc.,2022-03-01,0,0001193125-21-284200,2021-09-27,8-K,5.02,d233227d8k.htm,1,2020-03-01,2023-03-07,1
1564408,1564408,Snap Inc.,2022-03-01,0,0001193125-20-315448,2020-12-11,8-K,"5.02,9.01",d27353d8k.htm,1,2020-03-01,2023-03-07,1
1564408,1564408,Snap Inc.,2022-03-01,0,0001193125-20-291819,2020-11-12,8-K,5.02,d87827d8k.htm,1,2020-03-01,2023-03-07,1
1564408,1564408,Snap Inc.,2022-03-01,0,0001564590-20-010661,2020-03-13,8-K,"5.02,9.01",snap-8k_20200312.htm,1,2020-03-01,2023-03-07,1
1590895,1590895,"Caesars Entertainment, Inc.",2023-08-23,0,0001590895-24-000004,2024-01-30,8-K,5.02,czr-20240126.htm,1,2021-08-23,2024-04-03,1
1590895,1590895,"Caesars Entertainment, Inc.",2023-08-23,0,0001193125-22-196372,2022-07-18,8-K,5.02,d389156d8k.htm,1,2021-08-23,2024-04-03,1
1590895,1590895,"Caesars Entertainment, Inc.",2023-08-23,0,0001590895-22-000078,2022-03-01,8-K,"5.02,9.01",czr-20220225.htm,1,2021-08-23,2024-04-03,1
1590895,1590895,"Caesars Entertainment, Inc.",2023-08-23,0,0001590895-22-000004,2022-01-04,8-K,"5.02,9.01",czr-20211228.htm,1,2021-08-23,2024-04-03,1
1590895,1590895,"Caesars Entertainment, Inc.",2023-08-23,0,0001193125-21-356883,2021-12-14,8-K/A,5.02,d262648d8ka.htm,1,2021-08-23,2024-04-03,1
1590895,1590895,"Caesars Entertainment, Inc.",2023-08-23,0,0001193125-21-305552,2021-10-22,8-K,"5.02,7.01,9.01",d437084d8k.htm,1,2021-08-23,2024-04-03,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-23-000153,2023-10-06,8-K,5.02,gddy-20231005.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-23-000099,2023-06-08,8-K,"5.02,5.07",gddy-20230606.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-23-000009,2023-01-25,8-K,"5.02,7.01,9.01",gddy-20230122.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-22-000118,2022-09-29,8-K,"5.02,9.01",gddy-20220923.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-22-000092,2022-07-08,8-K,"5.02,5.03,9.01",gddy-20220707.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-22-000011,2022-01-26,8-K/A,"5.02,9.01",gddy-20220103.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-22-000003,2022-01-05,8-K,"5.02,9.01",gddy-20220103.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-21-000126,2021-12-06,8-K,"5.02,9.01",gddy-20211130.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-21-000059,2021-05-05,8-K,"2.02,5.02,7.01,9.01",gddy-20210501.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-21-000052,2021-04-23,8-K/A,5.02,gddy-20210210.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-21-000008,2021-02-11,8-K,"2.02,5.02,7.01,9.01",gddy-20210210.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-20-000141,2020-11-04,8-K,"2.02,5.02,9.01",gddy-20201030.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-20-000053,2020-04-23,8-K,"5.02,9.01",gddy-20200305.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-20-000004,2020-02-10,8-K,"5.02,9.01",gddy-20200207.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-19-000250,2019-12-06,8-K,5.02,gddy1242019-pao8xk.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-19-000212,2019-09-09,8-K,5.02,gddy942019-alakamend8xk.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-19-000190,2019-08-02,8-K,"5.02,7.01",a8119-ceochange8xk.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-19-000176,2019-07-16,8-K,5.02,a71619cao8-k.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-19-000008,2019-02-14,8-K,5.02,gddy-2819xofficerchanges8xk.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-18-000218,2018-10-03,8-K,5.02,gddy-10318xparsons8xk.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-18-000176,2018-08-02,8-K,"2.02,5.02,9.01",gddy-063018earningsrelease.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-18-000127,2018-05-08,8-K,"2.02,5.02,9.01",gddy-03312018earningsrelea.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-18-000020,2018-02-02,8-K,"5.02,9.01",gddy-2118xgarrettbod8xk.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,GoDaddy.com LLC,2019-10-16,1,0001609711-17-000280,2017-12-08,8-K,"3.02,5.02,8.01,9.01",gddy-12817ua.htm,1,2017-10-16,2023-11-13,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-22-000011,2022-01-26,8-K/A,"5.02,9.01",gddy-20220103.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-22-000003,2022-01-05,8-K,"5.02,9.01",gddy-20220103.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-21-000126,2021-12-06,8-K,"5.02,9.01",gddy-20211130.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-21-000059,2021-05-05,8-K,"2.02,5.02,7.01,9.01",gddy-20210501.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-21-000052,2021-04-23,8-K/A,5.02,gddy-20210210.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-21-000008,2021-02-11,8-K,"2.02,5.02,7.01,9.01",gddy-20210210.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-20-000141,2020-11-04,8-K,"2.02,5.02,9.01",gddy-20201030.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-20-000053,2020-04-23,8-K,"5.02,9.01",gddy-20200305.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-20-000004,2020-02-10,8-K,"5.02,9.01",gddy-20200207.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-19-000250,2019-12-06,8-K,5.02,gddy1242019-pao8xk.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2021-09-06,1,0001609711-19-000212,2019-09-09,8-K,5.02,gddy942019-alakamend8xk.htm,1,2019-09-07,2022-05-06,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-22-000118,2022-09-29,8-K,"5.02,9.01",gddy-20220923.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-22-000092,2022-07-08,8-K,"5.02,5.03,9.01",gddy-20220707.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-22-000011,2022-01-26,8-K/A,"5.02,9.01",gddy-20220103.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-22-000003,2022-01-05,8-K,"5.02,9.01",gddy-20220103.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-21-000126,2021-12-06,8-K,"5.02,9.01",gddy-20211130.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-21-000059,2021-05-05,8-K,"2.02,5.02,7.01,9.01",gddy-20210501.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-21-000052,2021-04-23,8-K/A,5.02,gddy-20210210.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-21-000008,2021-02-11,8-K,"2.02,5.02,7.01,9.01",gddy-20210210.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-20-000141,2020-11-04,8-K,"2.02,5.02,9.01",gddy-20201030.htm,1,2020-03-14,2022-11-28,1
1609711,1609711,"GoDaddy.com, LLC",2022-03-14,1,0001609711-20-000053,2020-04-23,8-K,"5.02,9.01",gddy-20200305.htm,1,2020-03-14,2022-11-28,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0001437749-19-018435,2019-09-16,8-K,"5.02,7.01,9.01",cabo20190911_8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0001437749-19-013104,2019-07-01,8-K,"5.02,7.01,9.01",cabo20190624_8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0001437749-18-017917,2018-10-03,8-K,5.02,cabo20181002_8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0001437749-18-012969,2018-07-05,8-K,"5.02,7.01,9.01",cabo20180702_8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0001437749-18-006058,2018-04-02,8-K,"5.02,7.01,9.01",cabo20180330_8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0000950157-17-001559,2017-11-22,8-K,5.02,form8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0001437749-17-018584,2017-11-08,8-K,"5.02,7.01,9.01",cabo20171107_8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0000950157-17-001405,2017-10-05,8-K,"5.02,7.01,9.01",form8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-03-01,1,0000950157-17-000552,2017-05-04,8-K,"1.01,2.01,2.03,5.02,5.07,7.01,8.01,9.01",form8k.htm,1,2017-03-01,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-08-08,1,0001437749-19-018435,2019-09-16,8-K,"5.02,7.01,9.01",cabo20190911_8k.htm,1,2017-08-08,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-08-08,1,0001437749-19-013104,2019-07-01,8-K,"5.02,7.01,9.01",cabo20190624_8k.htm,1,2017-08-08,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-08-08,1,0001437749-18-017917,2018-10-03,8-K,5.02,cabo20181002_8k.htm,1,2017-08-08,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-08-08,1,0001437749-18-012969,2018-07-05,8-K,"5.02,7.01,9.01",cabo20180702_8k.htm,1,2017-08-08,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-08-08,1,0001437749-18-006058,2018-04-02,8-K,"5.02,7.01,9.01",cabo20180330_8k.htm,1,2017-08-08,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-08-08,1,0000950157-17-001559,2017-11-22,8-K,5.02,form8k.htm,1,2017-08-08,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-08-08,1,0001437749-17-018584,2017-11-08,8-K,"5.02,7.01,9.01",cabo20171107_8k.htm,1,2017-08-08,2020-02-04,1
1632127,1632127,"Cable One, Inc.",2019-08-08,1,0000950157-17-001405,2017-10-05,8-K,"5.02,7.01,9.01",form8k.htm,1,2017-08-08,2020-02-04,1
1640147,1640147,Snowflake Inc.,2024-03-01,0,0001640147-24-000183,2024-07-02,8-K,5.02,snow-20240630.htm,1,2022-03-02,2024-08-28,1
1640147,1640147,Snowflake Inc.,2024-03-01,0,0001640147-24-000033,2024-02-28,8-K,"5.02,9.01",snow-20240227.htm,1,2022-03-02,2024-08-28,1
1640147,1640147,Snowflake Inc.,2024-03-01,0,0001640147-24-000031,2024-02-28,8-K,"2.02,5.02,9.01",snow-20240227.htm,1,2022-03-02,2024-08-28,1
1640147,1640147,Snowflake Inc.,2024-03-01,0,0001640147-23-000193,2023-08-23,8-K,"2.02,5.02,9.01",snow-20230822.htm,1,2022-03-02,2024-08-28,1
1640147,1640147,Snowflake Inc.,2024-03-01,0,0001640147-23-000073,2023-05-24,8-K,"2.02,5.02,9.01",snow-20230523.htm,1,2022-03-02,2024-08-28,1
1640147,1640147,Snowflake Inc.,2024-03-01,0,0001640147-23-000044,2023-04-07,8-K,"5.02,9.01",snow-20230405.htm,1,2022-03-02,2024-08-28,1
1640147,1640147,Snowflake Inc.,2024-04-14,0,0001640147-24-000183,2024-07-02,8-K,5.02,snow-20240630.htm,1,2022-04-15,2024-11-19,1
1640147,1640147,Snowflake Inc.,2024-04-14,0,0001640147-24-000033,2024-02-28,8-K,"5.02,9.01",snow-20240227.htm,1,2022-04-15,2024-11-19,1
1640147,1640147,Snowflake Inc.,2024-04-14,0,0001640147-24-000031,2024-02-28,8-K,"2.02,5.02,9.01",snow-20240227.htm,1,2022-04-15,2024-11-19,1
1640147,1640147,Snowflake Inc.,2024-04-14,0,0001640147-23-000193,2023-08-23,8-K,"2.02,5.02,9.01",snow-20230822.htm,1,2022-04-15,2024-11-19,1
1640147,1640147,Snowflake Inc.,2024-04-14,0,0001640147-23-000073,2023-05-24,8-K,"2.02,5.02,9.01",snow-20230523.htm,1,2022-04-15,2024-11-19,1
1640147,1640147,Snowflake Inc.,2024-04-14,0,0001640147-23-000044,2023-04-07,8-K,"5.02,9.01",snow-20230405.htm,1,2022-04-15,2024-11-19,1
1645590,1645590,Hewlett Packard Enterprise Company,2023-12-12,0,0001645590-25-000081,2025-07-16,8-K,"1.01,5.02,7.01,9.01",hpe-20250716.htm,1,2021-12-12,2025-08-04,1
