phase,cik,breach_date,accession,status,path
documents,1283699,2021-08-26,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2021-08-26,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2021-08-26,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2021-08-26,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2021-08-26,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2021-08-26,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2021-08-26,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2021-08-26,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2021-08-26,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2021-08-26,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2021-08-26,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2021-08-26,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2022-03-08,0001193125-22-115091,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-115091_d328570d8k.htm
documents,1283699,2022-03-08,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2022-03-08,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2022-03-08,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2022-03-08,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2022-03-08,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2022-03-08,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2022-03-08,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2022-03-08,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2022-03-08,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2022-03-08,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2022-03-08,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2022-03-08,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2022-11-25,0001193125-23-185341,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-185341_d506777d8k.htm
documents,1283699,2022-11-25,0001193125-23-171171,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-171171_d526068d8k.htm
documents,1283699,2022-11-25,0001193125-23-066908,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-066908_d381908d8k.htm
documents,1283699,2022-11-25,0001193125-23-035719,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-035719_d445719d8k.htm
documents,1283699,2022-11-25,0001193125-23-024130,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-024130_d634006d8k.htm
documents,1283699,2022-11-25,0001193125-22-290740,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-290740_d422589d8k.htm
documents,1283699,2022-11-25,0001193125-22-239983,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-239983_d395918d8k.htm
documents,1283699,2022-11-25,0001193125-22-115091,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-115091_d328570d8k.htm
documents,1283699,2022-11-25,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2022-11-25,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2022-11-25,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2022-11-25,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2023-02-01,0001193125-23-231377,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-231377_d551212d8k.htm
documents,1283699,2023-02-01,0001193125-23-190499,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-190499_d372769d8k.htm
documents,1283699,2023-02-01,0001193125-23-185341,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-185341_d506777d8k.htm
documents,1283699,2023-02-01,0001193125-23-171171,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-171171_d526068d8k.htm
documents,1283699,2023-02-01,0001193125-23-066908,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-066908_d381908d8k.htm
documents,1283699,2023-02-01,0001193125-23-035719,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-035719_d445719d8k.htm
documents,1283699,2023-02-01,0001193125-23-024130,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-024130_d634006d8k.htm
documents,1283699,2023-02-01,0001193125-22-290740,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-290740_d422589d8k.htm
documents,1283699,2023-02-01,0001193125-22-239983,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-239983_d395918d8k.htm
documents,1283699,2023-02-01,0001193125-22-115091,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-115091_d328570d8k.htm
documents,1283699,2023-02-01,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2023-02-01,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2023-02-01,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2023-02-01,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2023-02-24,0001193125-23-231377,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-231377_d551212d8k.htm
documents,1283699,2023-02-24,0001193125-23-190499,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-190499_d372769d8k.htm
documents,1283699,2023-02-24,0001193125-23-185341,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-185341_d506777d8k.htm
documents,1283699,2023-02-24,0001193125-23-171171,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-171171_d526068d8k.htm
documents,1283699,2023-02-24,0001193125-23-066908,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-066908_d381908d8k.htm
documents,1283699,2023-02-24,0001193125-23-035719,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-035719_d445719d8k.htm
documents,1283699,2023-02-24,0001193125-23-024130,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-024130_d634006d8k.htm
documents,1283699,2023-02-24,0001193125-22-290740,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-290740_d422589d8k.htm
documents,1283699,2023-02-24,0001193125-22-239983,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-239983_d395918d8k.htm
documents,1283699,2023-02-24,0001193125-22-115091,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-115091_d328570d8k.htm
documents,1283699,2023-02-24,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2023-02-24,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2023-02-24,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2023-02-24,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2023-04-28,0001193125-23-231377,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-231377_d551212d8k.htm
documents,1283699,2023-04-28,0001193125-23-190499,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-190499_d372769d8k.htm
documents,1283699,2023-04-28,0001193125-23-185341,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-185341_d506777d8k.htm
documents,1283699,2023-04-28,0001193125-23-171171,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-171171_d526068d8k.htm
documents,1283699,2023-04-28,0001193125-23-066908,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-066908_d381908d8k.htm
documents,1283699,2023-04-28,0001193125-23-035719,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-035719_d445719d8k.htm
documents,1283699,2023-04-28,0001193125-23-024130,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-23-024130_d634006d8k.htm
documents,1283699,2023-04-28,0001193125-22-290740,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-290740_d422589d8k.htm
documents,1283699,2023-04-28,0001193125-22-239983,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-239983_d395918d8k.htm
documents,1283699,2023-04-28,0001193125-22-115091,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-22-115091_d328570d8k.htm
documents,1283699,2023-04-28,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2023-04-28,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1288776,2008-06-27,0001193125-08-140342,already_on_disk,Data\edgar\item5_02_text\1288776\0001193125-08-140342_d8k.htm
documents,1288776,2008-06-27,0001193125-07-190912,already_on_disk,Data\edgar\item5_02_text\1288776\0001193125-07-190912_d8k.htm
documents,1288776,2008-06-27,0001193125-07-115893,already_on_disk,Data\edgar\item5_02_text\1288776\0001193125-07-115893_d8k.htm
documents,1288776,2008-06-27,0001193125-07-067097,already_on_disk,Data\edgar\item5_02_text\1288776\0001193125-07-067097_d8k.htm
documents,1288776,2008-06-27,0001193125-07-061671,already_on_disk,Data\edgar\item5_02_text\1288776\0001193125-07-061671_d8k.htm
documents,1288776,2008-06-27,0001193125-07-046301,already_on_disk,Data\edgar\item5_02_text\1288776\0001193125-07-046301_d8k.htm
documents,1288776,2008-06-27,0001193125-07-019222,already_on_disk,Data\edgar\item5_02_text\1288776\0001193125-07-019222_d8k.htm
documents,1319161,2020-08-05,0001193125-20-275574,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-20-275574_d68962d8k.htm
documents,1319161,2020-08-05,0001193125-20-261384,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-20-261384_d82687d8k.htm
documents,1319161,2020-08-05,0001193125-20-167792,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-20-167792_d937369d8k.htm
documents,1319161,2020-08-05,0001193125-19-035628,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-19-035628_d670714d8k.htm
documents,1319161,2020-08-05,0001193125-18-273859,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-18-273859_d602932d8k.htm
documents,1319161,2020-08-05,0001193125-18-269285,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-18-269285_d620718d8k.htm
documents,1319161,2020-09-09,0001193125-20-275574,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-20-275574_d68962d8k.htm
documents,1319161,2020-09-09,0001193125-20-261384,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-20-261384_d82687d8k.htm
documents,1319161,2020-09-09,0001193125-20-167792,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-20-167792_d937369d8k.htm
documents,1319161,2020-09-09,0001193125-19-035628,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-19-035628_d670714d8k.htm
documents,1319161,2020-09-09,0001193125-18-273859,already_on_disk,Data\edgar\item5_02_text\1319161\0001193125-18-273859_d602932d8k.htm
documents,1326160,2014-03-24,0001104659-14-053140,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-14-053140_a14-17625_18k.htm
documents,1326160,2014-03-24,0001104659-14-035262,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-14-035262_a14-12019_18k.htm
documents,1326160,2014-03-24,0001104659-14-000076,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-14-000076_a13-26918_18k.htm
documents,1326160,2014-03-24,0001104659-13-089600,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-13-089600_a13-25973_18ka.htm
documents,1326160,2014-03-24,0001104659-13-086631,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-13-086631_a13-24823_18k.htm
documents,1326160,2014-03-24,0001104659-13-067275,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-13-067275_a13-19929_18k.htm
documents,1326160,2014-03-24,0001104659-13-060144,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-13-060144_a13-17897_18k.htm
documents,1326160,2014-03-24,0001104659-13-049764,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-13-049764_a13-15164_18k.htm
documents,1326160,2014-03-24,0001104659-13-038285,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-13-038285_a13-11792_18k.htm
documents,1326160,2014-03-24,0001104659-13-014407,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-13-014407_a13-6049_18k.htm
documents,1326160,2014-03-24,0001104659-12-084708,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-12-084708_a12-29623_18k.htm
documents,1326160,2014-03-24,0001104659-12-080906,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-12-080906_a12-28312_18k.htm
documents,1326160,2014-03-24,0000898822-12-000348,already_on_disk,Data\edgar\item5_02_text\1326160\0000898822-12-000348_duke8kbody.htm
documents,1326160,2014-03-24,0001104659-12-049132,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-12-049132_a12-16408_18k.htm
documents,1326160,2014-03-24,0001193125-12-293901,already_on_disk,Data\edgar\item5_02_text\1326160\0001193125-12-293901_d376342d8k.htm
documents,1326160,2017-11-10,0001326160-17-000184,already_on_disk,Data\edgar\item5_02_text\1326160\0001326160-17-000184_final8-kredavisboardappoin.htm
documents,1326160,2017-11-10,0001104659-17-053547,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-17-053547_a17-20955_18k.htm
documents,1326160,2017-11-10,0001326160-17-000011,already_on_disk,Data\edgar\item5_02_text\1326160\0001326160-17-000011_form8-kcraverboardappointm.htm
documents,1326160,2017-11-10,0001104659-16-148226,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-16-148226_a16-19209_28k.htm
documents,1326160,2017-11-10,0001326160-16-000368,already_on_disk,Data\edgar\item5_02_text\1326160\0001326160-16-000368_form8-krewebsterboardappoi.htm
documents,1326160,2017-11-10,0001104659-16-119780,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-16-119780_a16-10869_18k.htm
documents,1326160,2017-11-10,0001104659-16-110903,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-16-110903_a16-8292_18k.htm
documents,1326160,2017-11-10,0001104659-16-100726,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-16-100726_a16-5348_18k.htm
documents,1326160,2017-11-10,0001193125-16-467698,already_on_disk,Data\edgar\item5_02_text\1326160\0001193125-16-467698_d143218d8k.htm
documents,1326160,2021-05-28,0001104659-21-138544,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-21-138544_tm2132901d1_8k.htm
documents,1326160,2021-05-28,0001326160-21-000219,already_on_disk,Data\edgar\item5_02_text\1326160\0001326160-21-000219_duk-20210922.htm
documents,1326160,2021-05-28,0001104659-21-064570,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-21-064570_tm2115845d1_8k.htm
documents,1326160,2021-05-28,0001104659-21-043714,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-21-043714_tm2111251d1_8k.htm
documents,1326160,2021-05-28,0001326160-21-000105,already_on_disk,Data\edgar\item5_02_text\1326160\0001326160-21-000105_duk-20210225.htm
documents,1326160,2021-05-28,0001104659-20-108520,already_on_disk,Data\edgar\item5_02_text\1326160\0001104659-20-108520_tm2031555-1_8k.htm
documents,1326160,2021-05-28,0001410578-19-000740,already_on_disk,Data\edgar\item5_02_text\1326160\0001410578-19-000740_tv527229_8k.htm
documents,1326160,2021-05-28,0001326160-19-000166,already_on_disk,Data\edgar\item5_02_text\1326160\0001326160-19-000166_a6-26x19form8xkfanandakis.htm
documents,1326801,2013-11-24,0001326801-14-000020,already_on_disk,Data\edgar\item5_02_text\1326801\0001326801-14-000020_form8-kq12014earnings.htm
documents,1326801,2013-11-24,0001193125-13-192397,already_on_disk,Data\edgar\item5_02_text\1326801\0001193125-13-192397_d530318d8k.htm
documents,1326801,2013-11-24,0001193125-13-177980,already_on_disk,Data\edgar\item5_02_text\1326801\0001193125-13-177980_d527261d8k.htm
