cik,form,filing_date,items,accession,primary_doc,local_file,on_disk
1553023,8-K,2018-02-22,"2.02,5.02,7.01,9.01",0001553023-18-000025,a4thqtrpressreleasefebruar.htm,Data\edgar\item5_02_text\1553023\0001553023-18-000025_a4thqtrpressreleasefebruar.htm,1
1553023,8-K,2018-06-25,5.02,0001553023-18-000090,a8k180621.htm,Data\edgar\item5_02_text\1553023\0001553023-18-000090_a8k180621.htm,1
1564408,8-K,2020-03-13,"5.02,9.01",0001564590-20-010661,snap-8k_20200312.htm,Data\edgar\item5_02_text\1564408\0001564590-20-010661_snap-8k_20200312.htm,1
1564408,8-K,2020-11-12,5.02,0001193125-20-291819,d87827d8k.htm,Data\edgar\item5_02_text\1564408\0001193125-20-291819_d87827d8k.htm,1
1564408,8-K,2020-12-11,"5.02,9.01",0001193125-20-315448,d27353d8k.htm,Data\edgar\item5_02_text\1564408\0001193125-20-315448_d27353d8k.htm,1
1564408,8-K,2021-09-27,5.02,0001193125-21-284200,d233227d8k.htm,Data\edgar\item5_02_text\1564408\0001193125-21-284200_d233227d8k.htm,1
1564408,8-K,2022-07-21,"1.01,2.02,5.02,5.03,5.07,8.01,9.01",0001564590-22-026167,snap-8k_20220719.htm,Data\edgar\item5_02_text\1564408\0001564590-22-026167_snap-8k_20220719.htm,1
1564408,8-K,2022-08-31,"2.02,2.05,5.02,7.01,9.01",0001193125-22-234696,d400240d8k.htm,Data\edgar\item5_02_text\1564408\0001193125-22-234696_d400240d8k.htm,1
1590895,8-K,2021-10-22,"5.02,7.01,9.01",0001193125-21-305552,d437084d8k.htm,Data\edgar\item5_02_text\1590895\0001193125-21-305552_d437084d8k.htm,1
1590895,8-K/A,2021-12-14,5.02,0001193125-21-356883,d262648d8ka.htm,Data\edgar\item5_02_text\1590895\0001193125-21-356883_d262648d8ka.htm,1
1590895,8-K,2022-01-04,"5.02,9.01",0001590895-22-000004,czr-20211228.htm,Data\edgar\item5_02_text\1590895\0001590895-22-000004_czr-20211228.htm,1
1590895,8-K,2022-03-01,"5.02,9.01",0001590895-22-000078,czr-20220225.htm,Data\edgar\item5_02_text\1590895\0001590895-22-000078_czr-20220225.htm,1
1590895,8-K,2022-07-18,5.02,0001193125-22-196372,d389156d8k.htm,Data\edgar\item5_02_text\1590895\0001193125-22-196372_d389156d8k.htm,1
1590895,8-K,2024-01-30,5.02,0001590895-24-000004,czr-20240126.htm,Data\edgar\item5_02_text\1590895\0001590895-24-000004_czr-20240126.htm,1
1609711,8-K,2017-12-08,"3.02,5.02,8.01,9.01",0001609711-17-000280,gddy-12817ua.htm,Data\edgar\item5_02_text\1609711\0001609711-17-000280_gddy-12817ua.htm,1
1609711,8-K,2018-02-02,"5.02,9.01",0001609711-18-000020,gddy-2118xgarrettbod8xk.htm,Data\edgar\item5_02_text\1609711\0001609711-18-000020_gddy-2118xgarrettbod8xk.htm,1
1609711,8-K,2018-05-08,"2.02,5.02,9.01",0001609711-18-000127,gddy-03312018earningsrelea.htm,Data\edgar\item5_02_text\1609711\0001609711-18-000127_gddy-03312018earningsrelea.htm,1
1609711,8-K,2018-08-02,"2.02,5.02,9.01",0001609711-18-000176,gddy-063018earningsrelease.htm,Data\edgar\item5_02_text\1609711\0001609711-18-000176_gddy-063018earningsrelease.htm,1
1609711,8-K,2018-10-03,5.02,0001609711-18-000218,gddy-10318xparsons8xk.htm,Data\edgar\item5_02_text\1609711\0001609711-18-000218_gddy-10318xparsons8xk.htm,1
1609711,8-K,2019-02-14,5.02,0001609711-19-000008,gddy-2819xofficerchanges8xk.htm,Data\edgar\item5_02_text\1609711\0001609711-19-000008_gddy-2819xofficerchanges8xk.htm,1
1609711,8-K,2019-07-16,5.02,0001609711-19-000176,a71619cao8-k.htm,Data\edgar\item5_02_text\1609711\0001609711-19-000176_a71619cao8-k.htm,1
1609711,8-K,2019-08-02,"5.02,7.01",0001609711-19-000190,a8119-ceochange8xk.htm,Data\edgar\item5_02_text\1609711\0001609711-19-000190_a8119-ceochange8xk.htm,1
1609711,8-K,2019-09-09,5.02,0001609711-19-000212,gddy942019-alakamend8xk.htm,Data\edgar\item5_02_text\1609711\0001609711-19-000212_gddy942019-alakamend8xk.htm,1
1609711,8-K,2019-12-06,5.02,0001609711-19-000250,gddy1242019-pao8xk.htm,Data\edgar\item5_02_text\1609711\0001609711-19-000250_gddy1242019-pao8xk.htm,1
1609711,8-K,2020-02-10,"5.02,9.01",0001609711-20-000004,gddy-20200207.htm,Data\edgar\item5_02_text\1609711\0001609711-20-000004_gddy-20200207.htm,1
1609711,8-K,2020-04-23,"5.02,9.01",0001609711-20-000053,gddy-20200305.htm,Data\edgar\item5_02_text\1609711\0001609711-20-000053_gddy-20200305.htm,1
1609711,8-K,2020-11-04,"2.02,5.02,9.01",0001609711-20-000141,gddy-20201030.htm,Data\edgar\item5_02_text\1609711\0001609711-20-000141_gddy-20201030.htm,1
1609711,8-K,2021-02-11,"2.02,5.02,7.01,9.01",0001609711-21-000008,gddy-20210210.htm,Data\edgar\item5_02_text\1609711\0001609711-21-000008_gddy-20210210.htm,1
1609711,8-K/A,2021-04-23,5.02,0001609711-21-000052,gddy-20210210.htm,Data\edgar\item5_02_text\1609711\0001609711-21-000052_gddy-20210210.htm,1
1609711,8-K,2021-05-05,"2.02,5.02,7.01,9.01",0001609711-21-000059,gddy-20210501.htm,Data\edgar\item5_02_text\1609711\0001609711-21-000059_gddy-20210501.htm,1
1609711,8-K,2021-12-06,"5.02,9.01",0001609711-21-000126,gddy-20211130.htm,Data\edgar\item5_02_text\1609711\0001609711-21-000126_gddy-20211130.htm,1
1609711,8-K,2022-01-05,"5.02,9.01",0001609711-22-000003,gddy-20220103.htm,Data\edgar\item5_02_text\1609711\0001609711-22-000003_gddy-20220103.htm,1
1609711,8-K/A,2022-01-26,"5.02,9.01",0001609711-22-000011,gddy-20220103.htm,Data\edgar\item5_02_text\1609711\0001609711-22-000011_gddy-20220103.htm,1
1609711,8-K,2022-07-08,"5.02,5.03,9.01",0001609711-22-000092,gddy-20220707.htm,Data\edgar\item5_02_text\1609711\0001609711-22-000092_gddy-20220707.htm,1
1609711,8-K,2022-09-29,"5.02,9.01",0001609711-22-000118,gddy-20220923.htm,Data\edgar\item5_02_text\1609711\0001609711-22-000118_gddy-20220923.htm,1
1609711,8-K,2023-01-25,"5.02,7.01,9.01",0001609711-23-000009,gddy-20230122.htm,Data\edgar\item5_02_text\1609711\0001609711-23-000009_gddy-20230122.htm,1
1609711,8-K,2023-06-08,"5.02,5.07",0001609711-23-000099,gddy-20230606.htm,Data\edgar\item5_02_text\1609711\0001609711-23-000099_gddy-20230606.htm,1
1609711,8-K,2023-10-06,5.02,0001609711-23-000153,gddy-20231005.htm,Data\edgar\item5_02_text\1609711\0001609711-23-000153_gddy-20231005.htm,1
1632127,8-K,2017-05-04,"1.01,2.01,2.03,5.02,5.07,7.01,8.01,9.01",0000950157-17-000552,form8k.htm,Data\edgar\item5_02_text\1632127\0000950157-17-000552_form8k.htm,1
1632127,8-K,2017-10-05,"5.02,7.01,9.01",0000950157-17-001405,form8k.htm,Data\edgar\item5_02_text\1632127\0000950157-17-001405_form8k.htm,1
1632127,8-K,2017-11-08,"5.02,7.01,9.01",0001437749-17-018584,cabo20171107_8k.htm,Data\edgar\item5_02_text\1632127\0001437749-17-018584_cabo20171107_8k.htm,1
1632127,8-K,2017-11-22,5.02,0000950157-17-001559,form8k.htm,Data\edgar\item5_02_text\1632127\0000950157-17-001559_form8k.htm,1
1632127,8-K,2018-04-02,"5.02,7.01,9.01",0001437749-18-006058,cabo20180330_8k.htm,Data\edgar\item5_02_text\1632127\0001437749-18-006058_cabo20180330_8k.htm,1
1632127,8-K,2018-07-05,"5.02,7.01,9.01",0001437749-18-012969,cabo20180702_8k.htm,Data\edgar\item5_02_text\1632127\0001437749-18-012969_cabo20180702_8k.htm,1
1632127,8-K,2018-10-03,5.02,0001437749-18-017917,cabo20181002_8k.htm,Data\edgar\item5_02_text\1632127\0001437749-18-017917_cabo20181002_8k.htm,1
1632127,8-K,2019-07-01,"5.02,7.01,9.01",0001437749-19-013104,cabo20190624_8k.htm,Data\edgar\item5_02_text\1632127\0001437749-19-013104_cabo20190624_8k.htm,1
1632127,8-K,2019-09-16,"5.02,7.01,9.01",0001437749-19-018435,cabo20190911_8k.htm,Data\edgar\item5_02_text\1632127\0001437749-19-018435_cabo20190911_8k.htm,1
1640147,8-K,2023-04-07,"5.02,9.01",0001640147-23-000044,snow-20230405.htm,Data\edgar\item5_02_text\1640147\0001640147-23-000044_snow-20230405.htm,1
1640147,8-K,2023-05-24,"2.02,5.02,9.01",0001640147-23-000073,snow-20230523.htm,Data\edgar\item5_02_text\1640147\0001640147-23-000073_snow-20230523.htm,1
1640147,8-K,2023-08-23,"2.02,5.02,9.01",0001640147-23-000193,snow-20230822.htm,Data\edgar\item5_02_text\1640147\0001640147-23-000193_snow-20230822.htm,1
1640147,8-K,2024-02-28,"5.02,9.01",0001640147-24-000033,snow-20240227.htm,Data\edgar\item5_02_text\1640147\0001640147-24-000033_snow-20240227.htm,1
1640147,8-K,2024-02-28,"2.02,5.02,9.01",0001640147-24-000031,snow-20240227.htm,Data\edgar\item5_02_text\1640147\0001640147-24-000031_snow-20240227.htm,1
1640147,8-K,2024-07-02,5.02,0001640147-24-000183,snow-20240630.htm,Data\edgar\item5_02_text\1640147\0001640147-24-000183_snow-20240630.htm,1
1645590,8-K,2022-01-24,5.02,0001645590-22-000002,hpe-20220118.htm,Data\edgar\item5_02_text\1645590\0001645590-22-000002_hpe-20220118.htm,1
1645590,8-K,2022-06-21,5.02,0001645590-22-000041,hpe-20220617.htm,Data\edgar\item5_02_text\1645590\0001645590-22-000041_hpe-20220617.htm,1
1645590,8-K,2022-09-22,"5.02,9.01",0001645590-22-000055,hpe-20220922.htm,Data\edgar\item5_02_text\1645590\0001645590-22-000055_hpe-20220922.htm,1
1645590,8-K,2023-01-10,"5.02,9.01",0001645590-23-000005,hpe-20230110.htm,Data\edgar\item5_02_text\1645590\0001645590-23-000005_hpe-20230110.htm,1
1645590,8-K,2023-01-30,5.02,0001645590-23-000008,hpe-20230127.htm,Data\edgar\item5_02_text\1645590\0001645590-23-000008_hpe-20230127.htm,1
1645590,8-K,2023-04-06,"5.02,5.07,9.01",0001645590-23-000042,hpe-20230405.htm,Data\edgar\item5_02_text\1645590\0001645590-23-000042_hpe-20230405.htm,1
1645590,8-K,2023-06-14,"5.02,7.01,9.01",0001645590-23-000076,hpe-20230614.htm,Data\edgar\item5_02_text\1645590\0001645590-23-000076_hpe-20230614.htm,1
1645590,8-K,2023-08-07,"2.02,5.02,7.01,9.01",0001645590-23-000079,hpe-20230803.htm,Data\edgar\item5_02_text\1645590\0001645590-23-000079_hpe-20230803.htm,1
1645590,8-K,2023-12-15,"5.02,9.01",0001645590-23-000110,hpe-20231213.htm,Data\edgar\item5_02_text\1645590\0001645590-23-000110_hpe-20231213.htm,1
1645590,8-K,2024-01-23,"5.02,7.01,9.01",0001645590-24-000004,hpe-20240117.htm,Data\edgar\item5_02_text\1645590\0001645590-24-000004_hpe-20240117.htm,1
1645590,8-K,2024-02-08,5.02,0001645590-24-000016,hpe-20240206.htm,Data\edgar\item5_02_text\1645590\0001645590-24-000016_hpe-20240206.htm,1
1645590,8-K,2024-04-01,5.02,0001645590-24-000073,hpe-20240401.htm,Data\edgar\item5_02_text\1645590\0001645590-24-000073_hpe-20240401.htm,1
1645590,8-K,2024-04-12,"5.02,5.03,5.07,9.01",0001645590-24-000078,hpe-20240410.htm,Data\edgar\item5_02_text\1645590\0001645590-24-000078_hpe-20240410.htm,1
1645590,8-K,2024-11-05,5.02,0001645590-24-000125,hpe-20241030.htm,Data\edgar\item5_02_text\1645590\0001645590-24-000125_hpe-20241030.htm,1
1645590,8-K,2025-04-04,"5.02,5.07,9.01",0001645590-25-000048,hpe-20250402.htm,Data\edgar\item5_02_text\1645590\0001645590-25-000048_hpe-20250402.htm,1
1645590,8-K,2025-07-16,"1.01,5.02,7.01,9.01",0001645590-25-000081,hpe-20250716.htm,Data\edgar\item5_02_text\1645590\0001645590-25-000081_hpe-20250716.htm,1
1647088,8-K,2019-03-21,"5.02,9.01",0001104659-19-016594,a19-6989_18k.htm,Data\edgar\item5_02_text\1647088\0001104659-19-016594_a19-6989_18k.htm,1
1647088,8-K,2019-03-22,"5.02,9.01",0001104659-19-016868,a19-6989_38k.htm,Data\edgar\item5_02_text\1647088\0001104659-19-016868_a19-6989_38k.htm,1
1647088,8-K,2019-04-10,5.02,0001104659-19-020676,a19-8140_18k.htm,Data\edgar\item5_02_text\1647088\0001104659-19-020676_a19-8140_18k.htm,1
1647088,8-K,2019-05-17,"5.02,9.01",0001104659-19-030318,a19-10072_28k.htm,Data\edgar\item5_02_text\1647088\0001104659-19-030318_a19-10072_28k.htm,1
1647088,8-K,2019-06-19,"1.02,5.02,5.07,8.01,9.01",0001104659-19-036394,a19-11676_18k.htm,Data\edgar\item5_02_text\1647088\0001104659-19-036394_a19-11676_18k.htm,1
1647088,8-K,2019-11-15,"5.02,5.03,5.05,8.01,9.01",0001647088-19-000056,wsc-20191114.htm,Data\edgar\item5_02_text\1647088\0001647088-19-000056_wsc-20191114.htm,1
1647088,8-K,2020-03-05,"1.01,5.02,5.08,9.01",0001104659-20-029590,tm2011399d7_8k.htm,Data\edgar\item5_02_text\1647088\0001104659-20-029590_tm2011399d7_8k.htm,1
1647088,8-K,2020-07-01,"3.03,5.02,5.03,8.01,9.01",0001104659-20-079822,tm2023606d1_8k.htm,Data\edgar\item5_02_text\1647088\0001104659-20-079822_tm2023606d1_8k.htm,1
1652044,8-K12B,2015-10-02,"1.01,3.03,5.02,5.03,5.05,8.01,9.01",0001193125-15-336577,d82837d8k12b.htm,Data\edgar\item5_02_text\1652044\0001193125-15-336577_d82837d8k12b.htm,1
1652044,8-K,2016-06-10,"5.02,5.07,9.01",0001193125-16-619079,d208205d8k.htm,Data\edgar\item5_02_text\1652044\0001193125-16-619079_d208205d8k.htm,1
1652044,8-K,2016-06-29,"5.02,9.01",0001193125-16-635647,d205204d8k.htm,Data\edgar\item5_02_text\1652044\0001193125-16-635647_d205204d8k.htm,1
1652044,8-K,2017-06-09,"5.02,5.07,9.01",0001193125-17-200227,d410268d8k.htm,Data\edgar\item5_02_text\1652044\0001193125-17-200227_d410268d8k.htm,1
1652044,8-K,2017-07-24,"2.02,5.02,9.01",0001652044-17-000024,goog8-kq22017.htm,Data\edgar\item5_02_text\1652044\0001652044-17-000024_goog8-kq22017.htm,1
1652044,8-K,2017-12-21,"5.02,9.01",0001193125-17-376656,d462143d8k.htm,Data\edgar\item5_02_text\1652044\0001193125-17-376656_d462143d8k.htm,1
1660134,8-K,2022-01-28,"5.02,9.01",0001193125-22-020651,d50522d8k.htm,Data\edgar\item5_02_text\1660134\0001193125-22-020651_d50522d8k.htm,1
1660134,8-K,2022-04-29,"5.02,9.01",0001193125-22-128099,d323985d8k.htm,Data\edgar\item5_02_text\1660134\0001193125-22-128099_d323985d8k.htm,1
1660134,8-K,2022-07-18,"5.02,9.01",0001193125-22-196321,d373814d8k.htm,Data\edgar\item5_02_text\1660134\0001193125-22-196321_d373814d8k.htm,1
1660134,8-K,2022-08-22,"5.02,9.01",0001193125-22-226462,d274610d8k.htm,Data\edgar\item5_02_text\1660134\0001193125-22-226462_d274610d8k.htm,1
1660134,8-K,2022-08-31,"2.02,5.02,7.01,9.01",0001660134-22-000041,okta-20220826.htm,Data\edgar\item5_02_text\1660134\0001660134-22-000041_okta-20220826.htm,1
1660134,8-K,2022-11-30,"2.02,5.02,7.01,9.01",0001660134-22-000055,okta-20221128.htm,Data\edgar\item5_02_text\1660134\0001660134-22-000055_okta-20221128.htm,1
1660134,8-K,2023-03-01,"2.02,5.02,7.01,9.01",0001660134-23-000009,okta-20230227.htm,Data\edgar\item5_02_text\1660134\0001660134-23-000009_okta-20230227.htm,1
1660134,8-K,2023-04-28,"5.02,9.01",0001193125-23-127592,d462366d8k.htm,Data\edgar\item5_02_text\1660134\0001193125-23-127592_d462366d8k.htm,1
1660134,8-K,2023-08-30,"2.02,5.02,7.01,9.01",0001660134-23-000044,okta-20230824.htm,Data\edgar\item5_02_text\1660134\0001660134-23-000044_okta-20230824.htm,1
1669779,8-K,2020-01-30,5.02,0001104659-20-008772,tm206255d1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-20-008772_tm206255d1_8k.htm,1
1669779,8-K,2020-03-25,"5.02,9.01",0001104659-20-038289,tm2013775-1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-20-038289_tm2013775-1_8k.htm,1
1669779,8-K,2020-04-16,5.02,0001104659-20-047615,tm2016086d1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-20-047615_tm2016086d1_8k.htm,1
1669779,8-K,2020-06-01,5.02,0001104659-20-068342,tm2021276-1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-20-068342_tm2021276-1_8k.htm,1
1669779,8-K,2020-06-19,5.02,0001104659-20-075227,tm2022868d1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-20-075227_tm2022868d1_8k.htm,1
1669779,8-K,2021-02-24,5.02,0001104659-21-027476,tm217730d1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-21-027476_tm217730d1_8k.htm,1
1669779,8-K,2021-10-28,5.02,0001104659-21-131104,tm2131276d1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-21-131104_tm2131276d1_8k.htm,1
1669779,8-K,2021-12-17,5.02,0001104659-21-151138,tm2135777d1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-21-151138_tm2135777d1_8k.htm,1
1669779,8-K,2022-05-16,"5.02,5.07",0001104659-22-061345,tm2215630d1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-22-061345_tm2215630d1_8k.htm,1
1669779,8-K,2022-08-25,5.02,0001104659-22-094495,tm2224566d1_8k.htm,Data\edgar\item5_02_text\1669779\0001104659-22-094495_tm2224566d1_8k.htm,1
1669779,8-K,2022-11-21,5.02,0001558370-22-018128,cwh-20221117x8k.htm,Data\edgar\item5_02_text\1669779\0001558370-22-018128_cwh-20221117x8k.htm,1
1669779,8-K/A,2023-01-17,"5.02,9.01",0001104659-23-003913,tm233470d1_8ka.htm,Data\edgar\item5_02_text\1669779\0001104659-23-003913_tm233470d1_8ka.htm,1
1702780,8-K,2017-11-13,"5.02,8.01,9.01",0000947871-17-000904,ss66991_8k.htm,Data\edgar\item5_02_text\1702780\0000947871-17-000904_ss66991_8k.htm,1
1702780,8-K,2018-01-03,"5.02,9.01",0000947871-18-000007,ss73892_8k.htm,Data\edgar\item5_02_text\1702780\0000947871-18-000007_ss73892_8k.htm,1
1702780,8-K,2018-06-13,"1.01,1.02,5.02,9.01",0001104659-18-039903,a18-15277_18k.htm,Data\edgar\item5_02_text\1702780\0001104659-18-039903_a18-15277_18k.htm,1
1702780,8-K,2018-09-26,5.02,0000947871-18-000770,ss108508_8k.htm,Data\edgar\item5_02_text\1702780\0000947871-18-000770_ss108508_8k.htm,1
1702780,8-K,2018-11-20,5.02,0000947871-18-000915,ss115609_8k.htm,Data\edgar\item5_02_text\1702780\0000947871-18-000915_ss115609_8k.htm,1
1702780,8-K,2019-01-04,5.02,0000947871-19-000006,ss120698_8k.htm,Data\edgar\item5_02_text\1702780\0000947871-19-000006_ss120698_8k.htm,1
1702780,8-K,2019-02-22,"2.02,5.02,9.01",0001628280-19-001769,alticeusa8k12-31x18.htm,Data\edgar\item5_02_text\1702780\0001628280-19-001769_alticeusa8k12-31x18.htm,1
1702780,8-K,2019-04-10,5.02,0000947871-19-000280,ss132525_8k.htm,Data\edgar\item5_02_text\1702780\0000947871-19-000280_ss132525_8k.htm,1
1702780,8-K,2019-10-28,"5.02,9.01",0001628280-19-012621,alticeusa8k10-28x19.htm,Data\edgar\item5_02_text\1702780\0001628280-19-012621_alticeusa8k10-28x19.htm,1
1702780,8-K,2020-01-03,5.02,0001628280-20-000094,alticeusa8kjan32020.htm,Data\edgar\item5_02_text\1702780\0001628280-20-000094_alticeusa8kjan32020.htm,1
1702780,8-K,2020-01-28,"5.02,8.01",0001628280-20-000630,alticeusa8kjan282020.htm,Data\edgar\item5_02_text\1702780\0001628280-20-000630_alticeusa8kjan282020.htm,1
1702780,8-K,2020-06-12,"5.02,5.07",0001628280-20-009353,atus-20200610.htm,Data\edgar\item5_02_text\1702780\0001628280-20-009353_atus-20200610.htm,1
1702780,8-K,2022-06-15,"5.02,5.07",0001628280-22-017248,atus-20220615.htm,Data\edgar\item5_02_text\1702780\0001628280-22-017248_atus-20220615.htm,1
1702780,8-K,2022-08-24,5.02,0001628280-22-023610,atus-20220818.htm,Data\edgar\item5_02_text\1702780\0001628280-22-023610_atus-20220818.htm,1
1702780,8-K,2022-09-07,"5.02,9.01",0001628280-22-024496,atus-20220906.htm,Data\edgar\item5_02_text\1702780\0001628280-22-024496_atus-20220906.htm,1
1702780,8-K,2022-10-04,5.02,0001628280-22-025961,atus-20220930.htm,Data\edgar\item5_02_text\1702780\0001628280-22-025961_atus-20220930.htm,1
1702780,8-K,2023-02-22,"5.02,9.01",0000947871-23-000216,ss1796197_8k.htm,Data\edgar\item5_02_text\1702780\0000947871-23-000216_ss1796197_8k.htm,1
1702780,8-K,2023-03-22,"5.02,9.01",0001628280-23-008929,atus-20230317.htm,Data\edgar\item5_02_text\1702780\0001628280-23-008929_atus-20230317.htm,1
1702780,8-K,2023-03-22,"5.02,9.01",0000947871-23-000351,ss1893769_8k.htm,Data\edgar\item5_02_text\1702780\0000947871-23-000351_ss1893769_8k.htm,1
1702780,8-K,2023-05-05,5.02,0001628280-23-016197,atus-20230504.htm,Data\edgar\item5_02_text\1702780\0001628280-23-016197_atus-20230504.htm,1
1702780,8-K,2023-07-17,5.02,0001628280-23-024947,atus-20230715.htm,Data\edgar\item5_02_text\1702780\0001628280-23-024947_atus-20230715.htm,1
1702780,8-K,2024-01-17,5.02,0001628280-24-001539,atus-20240117.htm,Data\edgar\item5_02_text\1702780\0001628280-24-001539_atus-20240117.htm,1
1713683,8-K,2018-05-03,"5.02,8.01,9.01",0001193125-18-149450,d559230d8k.htm,Data\edgar\item5_02_text\1713683\0001193125-18-149450_d559230d8k.htm,1
1713683,8-K,2018-10-10,"5.02,9.01",0001628280-18-012442,zs101020188k.htm,Data\edgar\item5_02_text\1713683\0001628280-18-012442_zs101020188k.htm,1
1770450,8-K,2022-01-19,5.02,0001193125-22-012572,d477752d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-22-012572_d477752d8k.htm,1
1770450,8-K,2022-03-24,"5.02,9.01",0001193125-22-083286,d339981d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-22-083286_d339981d8k.htm,1
1770450,8-K,2022-04-15,"5.02,9.01",0001193125-22-106872,d343265d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-22-106872_d343265d8k.htm,1
1770450,8-K,2022-05-16,5.02,0001193125-22-151952,d360810d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-22-151952_d360810d8k.htm,1
1770450,8-K,2022-07-05,"5.02,8.01,9.01",0001193125-22-187967,d367622d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-22-187967_d367622d8k.htm,1
1770450,8-K,2022-07-27,"5.02,7.01,9.01",0001193125-22-203586,d385786d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-22-203586_d385786d8k.htm,1
1770450,8-K,2022-08-03,"5.02,7.01,9.01",0000899140-22-000629,x8ka.htm,Data\edgar\item5_02_text\1770450\0000899140-22-000629_x8ka.htm,1
1770450,8-K,2022-11-18,"5.02,7.01,9.01",0001214659-22-013995,r11162208k.htm,Data\edgar\item5_02_text\1770450\0001214659-22-013995_r11162208k.htm,1
1770450,8-K,2023-03-15,5.02,0001193125-23-071477,d487423d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-23-071477_d487423d8k.htm,1
1770450,8-K,2023-04-21,"5.02,9.01",0001193125-23-109413,d480296d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-23-109413_d480296d8k.htm,1
1770450,8-K,2023-09-28,"1.01,1.02,5.02,8.01,9.01",0001193125-23-244902,d546628d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-23-244902_d546628d8k.htm,1
1770450,8-K,2024-01-05,"5.02,7.01,9.01",0001193125-24-003451,d105522d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-24-003451_d105522d8k.htm,1
1770450,8-K,2024-01-12,"5.02,9.01",0001193125-24-007505,d719218d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-24-007505_d719218d8k.htm,1
1770450,8-K,2024-03-15,"5.02,9.01",0001193125-24-069299,d761588d8k.htm,Data\edgar\item5_02_text\1770450\0001193125-24-069299_d761588d8k.htm,1
